順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,金属アレルギー 症状,16400,2100,4.784,0,21,79,10,18,14,18,21,11,8
2,金属アレルギー 検査,13300,2100,4.967,0,19,81,3,14,18,26,21,11,7
3,金属アレルギー ピアス,23100,1800,4.274,0,10,90,8,18,17,26,20,7,4
4,金属アレルギー ネックレス,16300,1800,4.604,0,24,76,5,16,19,26,21,9,4
5,アレルギー検査,197000,1300,1.766,0.004,27,73,3,19,22,23,18,8,7
6,掌蹠膿疱症,109000,1100,2.201,-2.707,27,73,1,7,13,22,26,19,12
7,金属アレルギー 薬,4300,990,5.309,0,18,82,1,7,18,35,26,8,5
8,金属アレルギー 指輪,4500,910,5.179,0,29,71,2,17,27,25,18,8,3
9,金属アレルギー 治し方,3700,900,5.394,0.001,26,74,5,15,14,24,25,11,6
10,金属アレルギー 銀歯,3900,880,5.305,0,18,82,1,7,17,26,26,15,8
11,サージカルステンレス,32500,630,2.86,0.007,20,80,4,11,18,26,25,10,6
12,汗疱,92600,610,1.769,-3.616,28,72,5,16,23,25,18,8,5
13,ピアス アレルギー対応,26000,500,2.84,-0.004,10,90,3,8,9,26,32,15,7
14,セラミック 歯 値段,71700,470,1.76,0.01,28,72,2,14,20,23,22,12,7
15,手湿疹,60600,430,1.814,0.002,20,80,2,10,20,29,24,10,5
16,銀歯 アレルギー 症状,6900,430,3.984,-0.003,23,77,0,3,10,29,34,16,8
17,接触性皮膚炎,51400,410,1.953,1.763,19,81,2,14,21,24,20,12,7
18,ピアス 開ける,64200,370,1.663,-10.552,19,81,7,11,9,22,28,15,8
19,シルバー925とは,39900,350,2.099,2.926,35,65,4,17,15,18,22,15,9
20,ニッケル アレルギー,4400,340,4.223,0.951,15,85,1,6,12,25,32,16,8
21,アクセーヌ,49900,330,1.787,0.531,8,92,1,8,17,25,26,14,9
22,18金ネックレス,52200,310,1.71,-0.001,37,63,1,7,10,17,25,23,17
23,ピアス 位置,48300,310,1.792,-1.991,16,84,23,29,15,14,13,4,2
24,プラチナ ネックレス,43200,300,1.839,0.001,44,56,1,7,11,18,28,21,14
25,銀歯 白い歯 保険適用,27000,270,2.161,-0.004,27,73,2,9,18,32,26,10,3
26,扁平苔癬,22900,260,2.323,-0.016,29,71,1,10,11,19,23,19,17
27,サージカルステンレス ピアス,14600,260,2.762,0.006,9,91,5,13,18,27,23,10,4
28,ニッケルフリーとは,11500,260,2.984,0.001,10,90,3,19,22,27,19,7,3
29,チタン アレルギー,6800,260,3.513,0.001,19,81,2,9,19,29,22,10,9
30,汗疱 治し方,26300,250,2.127,-10.85,29,71,6,17,19,23,20,10,5
31,紫外線アレルギー,35700,240,1.804,0.004,22,78,2,9,18,26,22,13,10
32,異汗性湿疹,22800,230,2.18,-1.491,25,75,2,13,21,26,21,11,6
