順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,ヘルメット治療 費用,4300,430,6.062,0,16,84,2,26,46,13,6,5,2
2,エスメラルダ 枕,21700,380,4.321,-10.653,12,88,0,22,52,13,6,5,2
3,首すわり いつ,37100,360,3.717,-41.581,8,92,0,16,54,15,5,8,2
4,赤ちゃん 頭の形,17900,350,4.385,-11.971,30,70,0,15,56,16,5,6,2
5,メンタルリープ,32200,330,3.741,-16.507,10,90,0,13,66,13,2,4,2
6,悪露 いつまで,26700,310,3.887,-69.377,3,97,0,23,62,10,2,2,1
7,生後1ヶ月 ミルク 量,28100,300,3.801,-73.285,10,90,0,22,58,10,4,5,1
8,バンボ いつから,27900,290,3.793,11.08,9,91,0,16,57,15,4,6,2
9,魔の3週目,25900,280,3.842,-70.11,15,85,0,22,62,10,2,3,1
10,生後2ヶ月 ミルク量,24100,280,3.878,-44.474,10,90,0,22,57,13,3,4,1
11,コニー スタイ,24000,250,3.802,5.779,5,95,0,21,60,9,4,5,1
12,ベビーバンド,2400,250,6.032,1.79,19,81,1,10,49,22,9,6,3
13,後追い いつから,23400,240,3.733,50.978,7,93,0,16,60,15,3,4,2
14,モロー反射 いつまで,22800,240,3.793,-25.301,13,87,0,21,55,12,4,6,2
15,ハンドリガード,22500,240,3.826,-24.886,12,88,1,15,48,13,8,11,4
16,歯固め いつから,18900,240,3.966,-3.357,9,91,0,18,51,13,6,9,3
17,新生児 うんちの回数,22300,230,3.768,-71.434,11,89,0,22,60,9,3,4,2
18,うつぶせ寝 赤ちゃん,21900,230,3.776,4.612,18,82,0,14,53,15,6,9,3
19,bcg 経過写真,20800,230,3.845,71.056,5,95,0,16,68,13,1,1,1
20,黄昏泣き,20700,230,3.835,-35.13,17,83,1,17,54,13,5,6,4
