順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,スマイルゼミ,177000,250,2.335,9.095,22,78,2,2,29,47,12,4,4
2,キッズ携帯,139000,240,2.537,-3.67,32,68,1,2,25,49,13,5,5
3,チャレンジタッチ,128000,240,2.581,9.132,19,81,2,1,26,57,11,1,2
4,プレオルソ,22900,240,4.356,0.023,16,84,1,5,37,43,8,3,3
5,小児矯正 費用,3500,230,6.167,0,17,83,1,2,40,48,6,1,2
6,キッザニア甲子園,163000,210,2.266,-17.18,28,72,2,5,28,42,11,7,5
7,公文式教室,123000,200,2.471,-17.104,21,79,1,1,20,38,16,13,11
8,インビザライン,85200,200,2.88,0.016,25,75,3,14,21,30,20,8,4
9,120925527,117000,180,2.404,36.512,17,83,0,2,37,50,7,2,2
10,マウスピース矯正,105000,170,2.505,-0.004,22,78,6,20,21,27,16,5,5
11,小児矯正 顎を広げる,1400,160,6.692,0,8,92,2,2,37,52,4,2,1
12,男の子 髪型,119000,150,2.219,30.824,17,83,2,3,36,46,7,3,3
13,歯科矯正,47200,140,3.102,-0.599,23,77,3,11,19,33,23,6,5
14,小児矯正 医療費控除,1500,140,6.513,0,19,81,1,1,33,53,7,1,4
15,カンドゥー,92700,130,2.305,-50.727,26,74,1,3,31,43,10,7,5
16,室内遊び場,90700,130,2.378,-29.671,30,70,2,7,34,39,9,6,3
17,矯正歯科,27900,130,3.561,1.055,27,73,4,10,14,31,25,9,7
18,マイオブレース,9700,130,4.617,0.026,16,84,1,5,34,46,8,3,3
19,自由研究 小学生,79700,120,2.354,-33.298,24,76,1,1,20,58,13,3,4
20,床矯正,7100,120,4.77,0.431,13,87,2,5,30,46,12,3,2
21,歯列矯正,89400,110,2.275,-25.087,26,74,5,21,22,25,17,6,4
22,スタジオアリス 七五三,83200,110,2.27,3.702,13,87,0,5,46,34,5,6,4
23,レゴランドホテル,81900,110,2.31,1.616,28,72,1,3,36,37,8,10,5
24,英検5級,81800,110,2.28,-7.928,24,76,4,2,14,55,15,4,6
25,マックアドベンチャー,63800,110,2.548,-11.866,14,86,1,3,43,44,5,2,2
26,みてねみまもりgps,58500,110,2.593,3.458,22,78,0,2,39,44,7,4,4
27,デビロック,50600,110,2.759,-23.537,13,87,1,2,33,52,7,2,3
28,公文,79600,100,2.273,-13.369,27,73,2,4,18,38,17,10,11
29,キッズプラザ大阪,79300,100,2.229,-24.648,28,72,1,5,35,35,8,10,6
30,ブランシェス,76600,100,2.235,-37.769,8,92,0,4,43,37,7,5,4
31,イトマンスイミングスクール,70300,100,2.395,-0.329,26,74,2,4,25,38,12,9,10
32,原宿 子供が喜ぶお店,65600,100,2.396,-18.458,19,81,1,1,27,53,11,4,3
33,ラブトキシック,61200,100,2.47,3.666,12,88,5,3,18,53,15,3,3
34,小学3年生,59300,100,2.494,13.906,36,64,1,2,16,43,12,10,16
35,小学生以下とは,63600,90,2.308,45.769,22,78,1,2,33,44,10,5,5
36,gps 子供,59000,90,2.388,5.576,18,82,1,2,32,50,8,3,4
37,読書感想文,53800,90,2.503,-43.448,27,73,24,4,16,40,11,2,3
38,小児矯正 何歳まで,1300,90,6.227,0,14,86,4,2,21,53,16,2,2
39,ジュニアシート いつまで,65900,80,2.233,1.439,28,72,0,3,36,44,8,5,4
40,サピックス,65000,80,2.253,-23.187,27,73,3,4,13,45,20,7,8
41,狭山スキー場,63000,80,2.215,-9.371,44,56,2,7,25,38,15,7,6
42,カロナール 子供,59400,80,2.334,41.505,14,86,1,1,25,55,9,4,5
43,チャレンジ,58800,80,2.27,63.989,33,67,2,4,22,37,16,10,9
44,池田屋 ランドセル,57000,80,2.355,-3.597,17,83,0,2,43,40,5,6,4
45,溶連菌 自然治癒,56600,80,2.291,1.977,19,81,1,6,32,41,11,5,4
46,グリローズ ランドセル,49100,80,2.52,-3.295,11,89,0,3,51,33,4,6,3
47,理科ダマン,45000,80,2.522,12.926,25,75,0,1,18,48,12,10,11
48,小学2年生,44800,80,2.619,15.479,32,68,1,2,21,42,10,12,12
49,ドコモ キッズ携帯,41800,80,2.604,34.005,30,70,0,2,26,55,12,3,2
50,矯正,34500,80,2.893,-0.017,32,68,9,17,16,22,16,9,11
51,歯科矯正 子供,5500,80,4.591,-0.007,20,80,1,1,26,53,9,5,5
52,小児歯科 矯正,2100,80,5.61,-0.003,13,87,1,1,27,50,10,6,5
53,墨汁 落とし方,56900,70,2.247,-6.913,18,82,1,1,18,52,17,5,6
54,最強王図鑑,55600,70,2.232,-5.697,34,66,1,3,34,43,8,6,5
55,エニィファム,50400,70,2.256,-29.679,8,92,1,2,24,37,20,11,5
56,絵の具 服 落とし方,48500,70,2.408,-27.41,13,87,1,2,32,48,11,3,3
57,手足口病 発疹,47400,70,2.425,-42.288,11,89,0,6,53,31,4,4,2
58,セイバン ランドセル,46700,70,2.38,-36.336,22,78,0,2,37,39,7,9,6
59,ランリュック,46700,70,2.339,-17.112,19,81,1,6,37,36,9,7,4
60,歯の矯正,44700,70,2.461,-18.947,33,67,4,9,16,30,21,10,10
61,自由研究,44200,70,2.443,-36.966,27,73,8,3,18,48,14,4,5
62,学研教室,42000,70,2.514,11.609,15,85,1,2,23,44,13,9,8
63,0120 925 527,40300,70,2.494,8.832,15,85,0,3,55,38,2,1,1
64,ふわりぃ ランドセル,37200,70,2.609,7.855,15,85,0,2,44,41,5,5,3
65,botトーク,36200,70,2.614,58.803,19,81,0,2,41,46,6,2,3
66,全国統一小学生テスト,36100,70,2.628,38.481,20,80,1,1,19,60,13,2,4
67,120907485,34900,70,2.593,16.229,20,80,1,1,25,61,9,1,2
68,ランドセルカバー,29600,70,2.816,55.718,11,89,0,2,37,48,7,3,3
69,インビザライン 費用,27200,70,2.983,-0.456,20,80,3,16,22,30,19,6,4
70,反対咬合,21300,70,3.195,-0.318,19,81,3,10,34,31,11,6,5
71,矯正歯科 選ぶポイント,12700,70,3.688,-0.001,16,84,3,16,13,31,26,6,5
72,プレオルソ 効果なし,3900,70,4.798,18.009,17,83,1,1,36,51,8,2,1
73,マインクラフト switch,48000,60,2.243,-1.07,50,50,2,6,29,40,12,6,5
74,グリコ 工場見学,47900,60,2.217,-29.018,24,76,1,3,20,35,17,14,10
75,トンデミ枚方,46500,60,2.328,14.275,29,71,4,8,25,41,12,6,4
76,ペアマノン,46300,60,2.263,13.426,5,95,0,7,54,29,4,4,2
77,裁縫セット 小学校,45300,60,2.302,130.143,13,87,1,5,25,52,11,3,3
78,鶴見緑地プール,44700,60,2.331,-52.939,34,66,6,6,26,41,12,5,4
79,ピンクラテ,42600,60,2.388,37.368,11,89,6,11,18,45,14,3,3
80,ニンジャパーク,41700,60,2.364,47.15,34,66,3,8,28,46,9,3,3
81,百日咳 子供 症状,40700,60,2.318,85.14,6,94,0,6,41,43,3,3,4
82,スプリングスひよし,40300,60,2.323,40.973,39,61,1,4,23,37,16,12,7
83,進研ゼミ 小学講座,39900,60,2.329,3.377,17,83,1,1,24,58,10,3,3
84,七五三 着物レンタル,39600,60,2.445,-67.308,11,89,0,5,42,29,5,11,8
85,くもん,38400,60,2.393,-6.899,17,83,3,6,34,41,9,4,3
86,フィットちゃん,38300,60,2.425,-21.107,16,84,1,3,44,40,4,5,3
87,瞬足,37700,60,2.508,-40.225,29,71,5,10,24,37,13,6,5
88,手足口病 熱なし,35500,60,2.492,-88.536,9,91,1,7,57,30,2,2,1
89,はまぎん こども宇宙科学館,35200,60,2.513,24.885,27,73,1,3,27,45,11,6,7
90,子供 gps,34500,60,2.581,35.007,33,67,0,2,38,47,8,2,3
91,自由研究 まとめ方,30500,60,2.562,-29.989,15,85,4,1,23,57,11,2,2
92,絵の具セット,28500,60,2.765,16.817,15,85,2,4,34,43,8,4,5
93,プールバッグ,27900,60,2.785,-79.927,14,86,2,4,30,43,12,5,4
94,チャレンジタッチ タッチペン,21800,60,2.984,-7.529,19,81,1,1,33,55,7,1,2
95,日本矯正歯科学会,14500,60,3.529,-0.01,19,81,6,32,23,21,11,4,3
96,子供 矯正 費用,7400,60,4.09,-0.014,25,75,1,4,43,43,6,1,2
97,ムーシールド,5500,60,4.308,0.334,20,80,1,7,38,38,9,4,3
98,急速拡大装置,3700,60,4.723,0.468,18,82,2,16,27,38,11,3,3
99,子供 矯正,3300,60,4.883,-0.498,18,82,0,4,36,49,7,2,2
100,インビザライン 子供,3200,60,4.978,0.024,9,91,0,1,25,63,6,2,3
101,床矯正 子供 後悔,2500,60,5.215,0.001,9,91,0,1,30,52,11,3,3
102,キャンプアンドキャビンズ 山中湖,42100,50,2.229,-17.165,35,65,0,2,29,47,13,6,3
103,フルミスト,42000,50,2.254,-16.403,26,74,1,3,22,41,18,9,6
104,鈴鹿サーキット プール,41700,50,2.211,-109.917,36,64,1,3,34,45,9,4,4
105,浜学園,40900,50,2.266,-6.026,33,67,3,4,14,46,19,6,8
106,リコーダー,40900,50,2.249,69.662,27,73,4,4,16,34,13,11,18
107,シャイニーキャッツパクト,39600,50,2.298,-1.848,26,74,4,8,42,32,5,5,4
108,チェックアップ,39500,50,2.307,-14.183,18,82,1,11,31,30,16,7,4
109,クラリスロマイシン 小児,39300,50,2.308,-28.377,14,86,0,4,37,45,7,4,3
110,ペッピーキッズクラブ,39200,50,2.298,3.902,22,78,1,7,41,37,8,4,2
111,小学生 平均身長と体重,39000,50,2.273,14.109,38,62,2,3,22,45,12,5,11
112,夏休み 子供 旅行,37900,50,2.295,-58.966,30,70,0,1,23,53,11,7,5
113,マイコプラズマ 子供,37600,50,2.297,-16.284,19,81,1,3,38,45,6,4,3
114,浜寺公園 プール,37600,50,2.275,-30.952,37,63,5,4,27,42,12,6,4
115,インフル検査 何時間後,37500,50,2.22,63.592,15,85,2,10,25,38,19,4,2
116,公文 月謝,36800,50,2.373,-25.812,23,77,1,3,27,43,12,7,7
117,anyfam,36500,50,2.377,-0.043,8,92,1,4,31,32,18,9,5
118,天使の羽 ランドセル,35800,50,2.282,-25.725,19,81,1,4,39,36,6,8,6
119,わんだふるぷりきゅあ 映画,35800,50,2.278,-102.078,23,77,5,11,42,31,6,3,2
120,ピアノ発表会,35400,50,2.302,1.909,12,88,2,1,12,44,16,12,13
121,くもん 月謝,34800,50,2.41,54.536,17,83,1,6,34,42,6,4,7
122,ミマモルメ,34600,50,2.256,11.121,21,79,1,2,22,52,16,3,4
123,手足口病 プール,33900,50,2.34,-67.316,14,86,1,4,46,37,5,4,3
124,ドッチボール,33100,50,2.301,2.108,37,63,6,6,17,39,16,8,8
125,算数検定,31800,50,2.431,14.98,22,78,1,1,18,52,15,5,8
126,サバイバル アニメ,31700,50,2.35,-5.105,26,74,2,2,29,53,8,3,3
127,英検5級 レベル 何年生,31300,50,2.415,17.597,20,80,4,2,12,54,19,3,6
128,乳歯 生える順番,30800,50,2.448,-33.801,14,86,0,7,31,29,11,15,7
129,麻婆豆腐 子供,30700,50,2.512,8.523,10,90,0,3,43,40,6,4,4
130,出っ歯,30700,50,2.456,0.881,31,69,9,12,32,30,10,4,3
131,体操教室,29500,50,2.488,25.856,18,82,1,3,30,42,8,6,10
132,上唇小帯,29400,50,2.441,-0.147,15,85,2,12,42,26,9,6,3
