順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,老眼鏡,148000,2000,3.136,0,46,54,0,1,2,20,38,21,18
2,老眼 治る トレーニング,80700,1600,3.447,-0.001,43,57,0,1,2,39,43,10,5
3,老眼とは,47200,990,3.524,0,47,53,1,3,8,41,27,10,10
4,近視とは,132000,950,2.48,0,34,66,5,12,17,32,22,6,6
5,老眼 コンタクト,48900,880,3.37,0,25,75,1,1,3,37,46,9,3
6,老眼鏡 度数チェック,52400,760,3.192,0,38,62,0,1,1,25,42,18,13
7,遠近両用メガネ,107000,680,2.363,0.695,47,53,0,1,2,21,43,20,13
8,白内障,166000,610,1.877,-0.001,42,58,2,6,8,14,21,22,27
9,乱視とは,131000,570,1.996,-0.001,33,67,7,17,16,24,19,8,9
10,老眼 何歳から,27600,540,3.438,0,28,72,1,3,19,61,11,2,3
11,遠近両用コンタクトレンズ,125000,530,1.947,0.003,26,74,0,1,1,23,53,18,4
12,近視,19800,520,3.786,0,38,62,6,12,21,32,19,5,5
13,老眼 治療,17900,520,3.839,0,46,54,0,1,2,27,50,15,5
14,遠視とは,72300,500,2.455,0,30,70,3,7,16,29,22,12,11
15,乱視,31800,420,3.105,0,36,64,7,17,21,25,16,7,7
16,老眼鏡 おしゃれ,31700,400,3.044,0.001,35,65,0,1,2,28,45,15,9
17,更年期,72000,380,2.141,-0.001,20,80,3,6,10,36,36,5,4
18,老眼 レーシック,17900,380,3.537,0,42,58,0,1,3,25,49,17,5
19,遠視,15200,340,3.631,0,34,66,5,10,22,29,17,9,8
20,老眼 治す トレーニング,9900,240,3.643,0,40,60,1,1,1,36,47,9,5
21,老眼 眼科に行くべきか,8100,230,3.79,0.001,28,72,0,0,1,46,43,5,5
22,老眼 メガネ,5000,230,4.339,0,48,52,0,1,3,34,36,12,14
23,老眼鏡 どこで買う,22300,220,2.803,0.006,35,65,1,1,1,25,46,16,10
24,眼精疲労,50200,200,1.9,0,38,62,5,19,21,20,17,10,8
25,老眼 目薬,7500,190,3.727,0.001,44,56,1,1,1,36,49,9,3
26,レーシック,45300,170,1.845,-0.003,45,55,5,16,19,24,19,9,8
27,白髪,40900,160,1.889,-34.222,35,65,3,6,20,30,20,10,11
28,ドライアイ,27300,160,2.307,0.908,31,69,7,12,16,21,18,12,14
29,近視 老眼,9100,160,3.312,0.001,35,65,1,3,8,38,35,9,6
30,近眼,3000,160,4.501,0,43,57,3,13,18,29,21,7,9
31,更年期障害,32500,150,2.003,-0.002,32,68,2,6,11,32,33,9,7
32,近視と遠視の違い,20700,150,2.463,0,33,67,4,12,15,30,26,7,6
33,網膜剥離,41000,140,1.743,0.179,35,65,2,10,15,19,24,17,13
34,乱視 見え方,31600,140,2.055,0.002,34,66,5,14,15,23,19,11,13
