順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,湘南美容外科,627000,420,2.19,-23.928,22,78,3,19,20,23,21,9,5
2,白玉点滴,68700,310,4.077,0,13,87,3,14,16,27,25,10,5
3,グレイル,595000,230,1.645,-40.797,7,93,12,29,22,19,13,3,2
4,プラセンタ注射,116000,210,3.167,-0.001,16,84,1,3,8,29,38,13,8
5,マンジャロ,372000,200,1.957,20.991,31,69,2,15,21,26,21,10,5
6,ポテンツァ,164000,190,2.731,-14.894,21,79,3,22,24,25,17,6,3
7,グルタチオン,102000,170,3.123,0.001,18,82,1,9,16,27,27,13,7
8,エクソソームとは,162000,160,2.564,-1.492,28,72,1,5,11,21,28,20,14
9,ボトックス注射,155000,160,2.615,-0.577,24,76,2,10,14,26,26,14,8
10,リジュラン,110000,160,2.968,-2.151,11,89,1,14,22,28,23,9,3
11,品川美容外科クリニック,130000,150,2.717,-2.64,12,88,2,13,17,27,25,11,5
12,grl,400000,140,1.621,-4.262,6,94,18,38,20,12,8,2,2
13,高濃度ビタミンc点滴,21300,140,4.472,-0.014,23,77,1,5,13,26,29,17,9
14,クレドポーボーテ,314000,130,1.731,3.062,8,92,2,15,21,23,22,12,5
15,防風通聖散,301000,130,1.763,22.102,20,80,2,10,18,25,24,13,8
16,リベルサス,217000,130,2.036,6.982,30,70,1,12,19,25,24,12,7
17,ヒアルロン酸,154000,130,2.468,0.151,27,73,2,5,9,20,25,17,22
18,ピコトーニング,105000,130,2.763,3.188,7,93,1,12,21,32,24,7,3
19,美容皮膚科,77800,130,3.103,-30.207,15,85,4,12,15,24,24,13,8
20,美容点滴 効果,3500,130,6.165,-0.001,9,91,0,14,22,29,25,8,2
21,トラネキサム酸 効果,329000,120,1.592,-7.4,27,73,2,12,16,23,24,14,9
22,メトホルミン,233000,120,1.937,-11.748,33,67,0,6,11,23,30,18,12
23,ダーマペン,106000,120,2.742,-3.038,23,77,3,18,23,27,19,7,3
24,白玉点滴 効果,25300,120,4.137,0.017,9,91,3,15,16,26,26,10,4
25,dior,305000,110,1.65,-3.92,22,78,13,32,20,15,12,5,3
26,眼瞼下垂,297000,110,1.619,-23.502,20,80,3,8,11,19,25,19,15
27,ビタミンc,272000,110,1.739,-7.858,28,72,4,10,14,22,22,14,14
28,まつ毛パーマ,174000,110,2.11,0.805,9,91,3,9,19,29,26,10,4
29,tcb,146000,110,2.343,-6.294,27,73,3,15,18,26,23,10,5
30,プラセンタ 効果,112000,110,2.542,13.02,19,81,1,5,10,24,32,16,12
31,フォトフェイシャル,85200,110,2.867,-13.914,10,90,2,14,20,28,23,9,4
32,グルタチオン 効果,78500,110,2.967,0.093,13,87,1,10,16,25,29,13,6
33,水光注射,44300,110,3.529,0,12,88,1,15,23,28,21,8,4
34,プラダ,258000,100,1.593,5.144,29,71,4,16,20,24,20,10,6
35,トラネキサム酸,174000,100,2.074,8.156,26,74,2,13,20,26,21,11,7
36,アゼライン酸,131000,100,2.287,7.274,15,85,4,23,27,24,15,5,2
37,ハイドラフェイシャル,51100,100,3.251,-5.045,15,85,2,27,29,23,13,4,2
38,にんにく注射,48000,100,3.295,0.715,43,57,2,11,19,26,23,11,8
39,耳つぼジュエリー,194000,90,1.883,95.742,8,92,6,21,24,24,16,6,3
40,レチノール 効能,168000,90,1.911,15,11,89,2,11,17,25,25,13,7
41,ハイドロキノン,167000,90,1.994,3.758,14,86,1,7,14,29,28,13,8
42,タカミスキンピール,166000,90,1.996,-6.377,8,92,1,9,22,31,24,9,4
43,ホワイトニング,162000,90,2.004,1.214,32,68,5,19,18,21,20,11,6
44,レチノール,143000,90,2.15,-0.933,19,81,3,14,21,27,20,9,6
45,あおばクリニック,124000,90,2.257,1.411,21,79,3,29,22,20,15,6,5
