順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,湘南美容外科,626000,2500,2.027,-6.385,22,78,3,19,20,23,21,9,5
2,脂肪吸引,92400,700,2.659,0.144,32,68,4,22,23,23,17,7,4
3,ポテンツァ,163000,620,1.968,1.487,21,79,3,22,24,25,17,6,3
4,品川美容外科クリニック,130000,620,2.182,0.043,12,88,2,13,17,27,25,11,5
5,胸を大きくする方法,32600,620,3.61,-0.001,11,89,28,25,15,17,10,3,2
6,tcb,146000,600,2.032,-0.002,27,73,3,15,18,26,23,10,5
7,糸リフト,89500,600,2.516,-0.004,15,85,2,13,22,29,23,8,3
8,脂肪豊胸,8500,590,4.914,7.437,11,89,7,39,29,15,7,2,1
9,エメフィール,124000,580,2.163,-3.463,15,85,4,26,31,22,11,4,2
10,バストアップ方法,29000,580,3.635,0,13,87,14,24,19,20,13,5,5
11,アフターピル,124000,560,2.165,-0.09,32,68,9,32,20,19,12,5,3
12,巨乳,119000,560,2.155,-2.314,69,31,9,10,16,23,21,12,9
13,女性用風俗,125000,550,2.11,0.923,45,55,4,27,27,22,12,5,3
14,豊胸手術,10200,540,4.597,0,39,61,5,17,22,22,18,9,7
15,カラコン,119000,530,2.18,-6.051,12,88,25,29,17,14,9,3,3
16,女性ホルモンを増やす,93600,510,2.321,-0.836,16,84,4,12,16,26,22,11,9
17,セルノート,31800,510,3.486,5.649,8,92,25,32,15,14,9,3,2
18,バストアップ,13600,510,4.26,0.001,18,82,11,28,26,18,10,4,3
19,ナイトブラ,117000,470,2.019,0.998,11,89,6,19,19,24,20,8,4
20,ダーリッチ,88500,470,2.361,-27.059,11,89,19,40,18,11,9,2,1
21,脂肪溶解注射,91400,450,2.204,24.285,17,83,1,16,21,28,23,8,3
22,東京美容外科,92700,440,2.156,1.93,39,61,1,8,15,26,27,15,8
23,リジュラン,110000,430,1.99,8.373,11,89,1,14,22,28,23,9,3
24,貧乳,47600,420,2.771,-0.001,69,31,9,13,14,20,24,13,7
25,クラミジア 症状 女,89900,400,2.137,13.582,10,90,4,33,26,18,12,4,3
26,ピル,85300,400,2.182,4.878,25,75,9,25,21,21,13,6,5
