順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,mri,182000,4800,3.421,0,38,62,4,8,12,21,21,15,19
2,ct検査,191000,2200,2.62,0,41,59,2,7,10,18,21,18,24
3,ctとmriの違い,79800,1600,3.148,0,37,63,1,7,9,19,23,19,22
4,造影剤,78100,630,2.21,-0.001,37,63,1,5,11,22,27,18,16
5,ct検査 費用,41100,580,2.77,0,40,60,1,8,15,23,23,15,15
6,レントゲン,45900,480,2.483,0,39,61,3,8,12,20,22,17,18
7,mri検査とは,78000,470,1.982,0,55,45,2,4,4,11,20,25,34
8,pubmed,52800,470,2.297,-51.963,68,32,1,18,22,27,17,9,6
9,心電図,70800,450,1.991,0.091,33,67,3,19,15,19,17,12,15
10,ct 造影剤,17000,450,3.451,0,24,76,1,4,8,19,27,21,20
11,ct検査 わかること,31200,400,2.747,0,26,74,1,5,8,17,24,20,25
12,mri ct 違い,35700,380,2.487,0.001,43,57,2,9,15,22,20,14,18
13,ca19-9,58200,360,1.975,8.208,37,63,0,6,10,19,25,20,20
14,造影剤 ct,38700,360,2.365,0.38,32,68,1,6,9,20,28,20,16
15,bnp,60600,340,1.916,0.108,37,63,1,9,8,14,20,20,28
16,日東工業,52200,320,1.922,-43.287,82,18,1,4,9,19,29,20,18
17,jcs,48100,310,2.014,8.701,40,60,2,32,23,19,14,6,4
18,ctとは,8900,300,3.657,0,43,57,8,26,19,17,13,7,10
19,エコー検査,48900,280,1.915,0.001,42,58,2,5,7,14,22,21,29
20,超音波検査,47700,280,1.933,0.001,29,71,2,9,10,17,19,17,26
21,心エコー,40300,280,2.077,0,32,68,1,12,13,20,22,17,15
22,ct mri 違い,11900,270,3.248,0,42,58,2,15,23,24,19,10,7
23,冠動脈,36900,230,1.985,11.175,46,54,2,16,10,13,17,18,24
24,ercp,28800,230,2.21,0.006,28,72,1,27,18,21,17,9,7
25,cea,25200,230,2.383,-1.781,40,60,1,7,8,17,22,20,25
26,医中誌,23300,230,2.391,-18.302,48,52,1,25,23,27,16,6,2
27,胸部x線,30800,220,2.067,-3.042,31,69,5,17,16,24,25,4,9
28,mrsa,26500,220,2.227,7.592,29,71,2,22,18,22,18,12,6
29,レクサスct,21400,220,2.435,0,76,24,2,11,13,22,29,15,8
30,ct200h,11600,220,3.009,0,88,12,1,8,16,24,26,16,9
31,pet,23400,210,2.337,0.008,52,48,3,6,9,19,23,20,20
32,mmt,33100,190,1.905,8.524,47,53,2,26,17,18,16,11,10
33,トラゼンタ,31300,190,1.933,8.76,35,65,0,18,17,25,17,11,12
