順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,イボ 除去,131000,4500,3.522,-0.001,43,57,1,4,9,20,26,22,18
2,イボコロリ,79700,2300,3.344,0,46,54,1,5,12,23,25,18,16
3,イボ 液体窒素 取れるまで,56000,2200,3.632,0,31,69,2,6,15,28,23,14,12
4,老人性イボ,83500,1300,2.732,0,25,75,1,1,6,20,29,23,20
5,ウイルス性イボ,51600,1100,3.007,0.003,26,74,3,9,19,30,20,11,8
6,イボ 原因,24700,1100,3.807,0,37,63,3,9,15,24,24,14,11
7,水いぼ,89500,1000,2.366,-0.001,23,77,1,6,34,34,12,8,5
8,脂漏性角化症,83400,990,2.47,0.003,26,74,0,4,12,23,27,19,15
9,いぼ,23300,880,3.628,-0.001,32,68,6,9,15,24,19,13,14
10,皮膚がん 見分け方 画像,117000,870,2.026,-0.002,32,68,2,3,8,18,24,21,24
11,ヨクイニン,68900,820,2.475,0.019,29,71,1,5,12,23,24,19,16
12,魚の目,60100,820,2.598,-0.001,36,64,6,16,23,25,16,8,6
13,尋常性疣贅,31500,820,3.225,0.002,30,70,2,11,21,28,20,11,7
14,皮膚ガン 初期症状,100000,760,2.046,-0.03,32,68,2,8,10,17,21,20,22
15,軟性線維腫,22800,690,3.353,0.003,27,73,2,7,20,30,25,10,6
16,水イボ,29600,570,2.904,0,19,81,1,8,41,31,10,6,3
17,イボコロリ イボ取り方,18100,570,3.415,0.002,40,60,2,6,13,26,26,15,12
18,脂肪腫,79900,530,1.868,0,33,67,2,8,14,23,25,16,12
19,うおのめ,42700,490,2.413,-0.002,37,63,5,14,23,28,16,8,6
20,液体窒素 イボ,27300,480,2.848,0.281,31,69,2,5,13,26,23,16,15
21,イボ 液体窒素,11800,460,3.62,0.007,32,68,4,11,25,33,14,7,6
22,皮膚がん,46400,450,2.26,-0.001,36,64,5,10,14,20,21,15,15
23,ヒトパピローマウイルス,67500,440,1.844,0.003,28,72,3,15,18,27,22,10,5
24,いぼ痔 画像,42600,420,2.272,0,34,66,2,11,19,24,21,12,11
25,イボ 種類,4900,420,4.419,0.001,35,65,2,9,23,29,20,10,7
26,尖圭コンジローマ,49600,370,1.998,0.002,45,55,4,22,22,21,18,9,4
27,イボとり 市販薬,11900,370,3.418,0,35,65,0,3,8,23,29,21,16
28,イボ 薬,6300,370,4.022,0,38,62,1,6,16,29,29,12,7
29,ヨクイニン 効果,34400,360,2.332,-0.001,13,87,1,5,12,26,30,13,13
30,ヨクイニン イボ 取れた,21500,330,2.724,0.085,24,76,1,4,10,23,26,19,17
31,ほくろ 悪性,36800,320,2.122,-0.005,22,78,2,6,15,27,24,15,11
32,液体窒素,28000,320,2.402,0.789,57,43,4,7,11,23,22,17,16
33,スピール膏,28200,300,2.335,1.027,30,70,1,7,18,26,22,13,13
34,ほくろ,21900,300,2.597,0,35,65,6,11,19,25,17,11,11
35,顔 イボ,17200,300,2.8,0.001,30,70,1,5,16,30,30,12,6
36,イボ かゆい,7000,300,3.719,0,14,86,2,5,16,30,29,11,7
37,魚の目 芯の取り方,41900,280,1.869,-0.01,35,65,2,9,17,25,23,14,10
38,首イボ,12000,270,3.079,0.001,28,72,1,6,17,28,27,13,8
39,イボ 除去 市販薬,6100,260,3.721,0,54,46,0,2,6,16,27,26,23
40,イボ うつる,5000,260,3.927,0,34,66,5,16,30,32,11,4,2
41,ほくろ 大きくなる,29700,250,2.075,0,28,72,3,8,16,26,25,14,8
42,顔のイボ,20900,250,2.507,-0.051,27,73,0,1,4,15,29,28,23
43,アクロコルドン,13300,240,2.861,0.003,21,79,1,10,24,30,21,9,5
44,スキンタッグ,9600,240,3.165,0.002,25,75,1,7,21,31,24,11,5
45,シミ,30300,230,1.99,0.461,28,72,2,7,17,28,24,12,10
46,うおのめ タコ 違い,26700,230,2.153,-0.003,27,73,1,9,18,24,23,15,10
47,おでき,19000,230,2.453,0,37,63,4,11,15,23,23,14,10
48,イボコロリ イボ取れ方,7400,220,3.348,-0.002,39,61,2,6,13,27,26,15,11
49,イボコロリ 効果,8100,210,3.241,0.003,42,58,2,7,11,21,25,17,17
50,イボ 痛い,3300,210,4.078,0.001,27,73,4,10,24,33,19,6,4
51,イボ 顔,2900,210,4.232,0.001,25,75,3,7,20,32,25,9,4
52,イボ 足の裏,2800,210,4.255,0,29,71,6,16,29,33,11,3,2
53,水ぶくれ,30000,200,1.903,1.254,38,62,12,18,19,22,15,8,6
54,イボ 治療,3500,200,4.007,0.001,37,63,3,10,24,31,18,7,7
55,水いぼ画像,13900,190,2.565,0,15,85,1,2,29,36,13,11,8
56,コンジローマ,26100,180,1.943,0.001,43,57,4,25,26,21,15,6,3
57,首 イボ,19500,180,2.157,0.001,25,75,1,7,27,34,21,7,3
58,イボ取り,5800,180,3.43,0.001,34,66,2,6,15,24,24,15,14
59,イボ 画像,1200,180,4.974,0,41,59,3,4,12,26,25,21,9
60,脂腺増殖症,25500,170,1.841,4.62,15,85,4,11,21,30,22,8,4
61,足の裏 イボ,12700,170,2.56,-0.417,28,72,6,14,26,36,12,3,3
62,水イボ 画像,7800,170,3.048,0,22,78,0,2,20,31,23,17,7
63,水イボ 放置すると,20300,160,1.98,0.002,15,85,1,4,36,38,9,8,4
64,ヨクイニントウ 漢方 効果,19600,160,2.155,0.006,23,77,1,2,7,19,25,25,21
65,できもの 種類,10600,160,2.685,0.002,43,57,2,6,9,17,23,25,18
66,イボコロリ 顔に使ってみた,8500,160,2.93,0,47,53,0,2,5,15,30,27,21
67,イボ ウイルス性,3400,160,3.793,0.001,34,66,2,9,22,35,20,8,4
68,イボの種類,2800,160,4.048,0.001,29,71,0,3,8,20,26,23,20
69,イボ 放置するとどうなる,2400,160,4.177,0.002,35,65,15,22,21,28,9,3,2
70,魚の目 なぜできる,21300,150,1.925,-0.003,33,67,3,13,16,22,22,13,11
71,炭酸ガスレーザー治療,17600,150,2.091,1.297,22,78,2,8,15,28,25,14,8
72,老人性イボ 取り方 自分で,13500,150,2.472,0.003,30,70,0,0,3,14,29,27,27
73,ヨクイニン 副作用,10900,150,2.675,4.527,21,79,1,4,8,20,25,21,21
74,イボ取り 皮膚科,10200,150,2.643,-0.002,22,78,1,10,20,29,23,11,6
75,イボ レーザー治療,4700,150,3.443,0,28,72,2,8,15,31,27,12,5
