順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
1,ギャンブル依存症 治し方,29000,5000,5.13,0,54,46,1,13,22,22,21,13,8
2,ギャンブル依存症 家族の対応,8400,2200,5.565,0.003,11,89,1,4,15,19,31,22,8
3,ギャンブル依存症 末路,8100,2000,5.504,0.005,50,50,1,9,19,22,22,17,10
4,競輪,200000,1900,2.229,-19.114,77,23,1,7,14,20,24,16,18
5,地方競馬,197000,1900,2.233,-49.229,86,14,1,9,18,23,24,13,12
6,オッズパーク,140000,1900,2.551,-20.596,79,21,1,11,19,24,23,12,10
7,ウィンチケット,99800,1700,2.796,-15.512,79,21,2,16,24,24,19,9,6
8,ギャンブル依存症 顔つき,6300,1600,5.493,0.002,46,54,1,10,21,24,25,12,7
9,蒲郡競艇,120000,1200,2.264,-43.35,80,20,1,10,20,24,22,12,11
10,チバリヨ2,116000,1200,2.235,-36.353,90,10,1,17,29,30,17,4,2
11,債務整理,71900,1200,2.784,0.561,50,50,1,12,22,25,23,12,5
12,みんなの銀行,105000,1100,2.319,0.091,59,41,5,13,18,22,23,12,7
13,丸亀競艇,105000,1100,2.279,-33.137,86,14,1,9,18,24,24,12,12
14,自己破産,92900,1100,2.412,0.034,53,47,2,13,19,20,20,14,12
15,戸田競艇,94500,1000,2.306,-43.849,85,15,1,8,17,24,24,13,13
16,平和島競艇,92200,1000,2.328,-17.915,85,15,1,11,17,23,24,12,12
17,自己破産後の生活,90900,1000,2.389,0.806,43,57,1,10,18,22,24,15,10
18,桐生競艇,90500,1000,2.376,-23.428,83,17,1,9,18,23,23,13,13
19,大村競艇,88400,1000,2.412,-46.94,85,15,1,10,20,24,23,11,11
20,下関競艇,88400,1000,2.399,-44.469,85,15,1,10,19,24,23,12,11
21,消費者金融,76500,990,2.556,1.191,64,36,2,27,21,20,16,7,7
22,尼崎競艇,97900,970,2.24,-55.073,83,17,1,9,19,24,23,12,12
23,借金救済制度とは,76300,970,2.512,-2.736,52,48,1,12,18,23,25,14,7
24,若松競艇,81000,960,2.417,-23.923,84,16,1,10,20,24,23,11,11
25,地方競馬ライブ,78900,940,2.42,-61.421,88,12,1,8,19,24,23,13,12
26,徳山競艇,63400,910,2.604,-29.458,86,14,1,9,18,24,23,12,13
27,江戸川競艇,78500,870,2.341,-29.977,86,14,1,8,16,24,26,13,12
28,バンドルカード,88900,860,2.254,1.207,58,42,7,15,19,23,21,9,6
29,常滑競艇,83700,840,2.255,-10.229,81,19,1,10,18,23,23,12,13
30,芦屋競艇,67800,840,2.461,-52.432,82,18,1,9,19,24,22,12,13
31,唐津競艇,67100,840,2.464,-30.374,85,15,1,9,19,23,23,12,13
32,楽天競馬,75400,810,2.318,-32.492,83,17,0,8,20,26,24,12,10
33,鳴門競艇,63500,790,2.465,-32.653,82,18,1,9,18,23,23,12,14
34,三国競艇,61300,790,2.494,-47.042,86,14,1,10,18,23,23,12,13
35,任意整理とは,42900,780,2.875,1.994,51,49,0,14,21,23,22,13,7
36,パチンコ依存症,9200,780,4.396,0,60,40,1,13,19,25,24,10,8
37,多摩川競艇,73900,770,2.295,-34.52,85,15,1,9,16,22,24,14,14
38,宮島競艇,63100,760,2.44,-42.346,85,15,1,11,19,23,22,12,12
39,依存症,28300,760,3.28,0.021,42,58,5,9,13,21,23,17,12
40,沖ドキゴージャス,72800,740,2.241,53.938,88,12,1,13,26,31,21,5,3
41,びわこ競艇,59600,720,2.436,-35.288,86,14,1,9,18,24,23,12,13
42,お金がない どうする,66300,710,2.35,-0.001,29,71,2,19,24,28,18,6,3
43,アズールレーン パチンコ,73200,700,2.235,-34.921,89,11,1,25,41,21,8,2,2
44,津競艇,57200,690,2.438,-54.98,87,13,1,9,19,24,22,12,13
45,テレボート,41800,690,2.757,-12.384,82,18,1,12,23,24,20,10,10
46,債務整理 デメリット,37600,690,2.882,0.427,49,51,0,12,25,27,22,10,4
47,後払い アプリ,34900,690,2.953,-10.547,69,31,2,17,31,25,15,5,5
48,児島競艇,57700,680,2.413,-50.05,83,17,1,9,18,23,23,12,14
49,お金を借りる,57300,680,2.469,-4.252,50,50,1,22,23,21,17,10,6
50,福岡競艇,61300,670,2.332,-42.721,86,14,1,10,18,24,23,12,12
51,ギャンブル,12100,660,4.012,0,57,43,7,17,19,18,14,10,15
52,スパット4,41100,640,2.693,-55.017,84,16,1,9,20,24,22,13,11
53,テレポ−ト,35000,640,2.854,-19.812,83,17,0,12,23,24,21,10,10
54,ファンキージャグラー2,61000,630,2.278,-14.142,91,9,2,19,32,30,12,3,2
55,トーキョーグール パチンコ,65000,620,2.232,139.949,87,13,2,25,38,23,9,2,1
56,沖ドキゴールド 光り方,58400,620,2.296,-35.204,86,14,0,16,27,30,19,5,3
57,ゴーゴージャグラー3,58600,600,2.261,-10.039,91,9,1,17,31,31,15,3,2
58,自己破産 家族への影響,43700,600,2.604,0.339,37,63,1,8,19,24,25,14,9
59,マイジャグラー5,53700,590,2.349,0.074,91,9,2,19,31,30,13,3,2
60,ga,15900,590,3.617,6.238,57,43,2,8,13,19,22,18,18
61,競艇結果,48800,580,2.425,-30.354,84,16,1,9,15,23,23,13,16
62,高知競馬,56000,570,2.263,-10.693,82,18,1,8,16,25,27,14,9
63,個人再生,21700,560,3.173,2.152,78,22,0,8,22,28,24,12,6
64,パチンコ 勝てる台,58700,550,2.227,-7.782,76,24,4,24,25,20,14,7,6
65,spat4,42900,550,2.525,-31.036,88,12,0,12,18,18,22,15,15
66,アイムジャグラー 6号機,53600,540,2.25,-15.472,91,9,1,18,30,31,14,3,3
67,モンキーターン スマスロ 天井,49700,530,2.303,-6.771,91,9,0,13,34,35,14,2,2
68,チャリロト,23900,530,3.039,-3.087,83,17,0,10,22,25,23,11,9
69,自己破産 デメリット,47000,520,2.39,0.091,59,41,1,15,22,21,20,13,8
70,ボートレース結果,45600,520,2.378,-23.923,86,14,1,8,16,20,24,15,16
71,ゴッドイーター パチンコ,52600,500,2.226,-13.932,91,9,0,25,43,22,7,2,1
72,おまとめローン 審査 ゆるい,29800,500,2.772,-0.036,60,40,0,12,25,31,23,6,3
73,ハッピージャグラー,46100,480,2.308,2.972,91,9,2,20,32,31,11,2,2
74,ベラジョンカジノ,35000,480,2.592,-14.237,81,19,2,19,31,26,14,5,3
75,貞子 パチンコ,47800,460,2.234,-25.93,86,14,1,21,36,24,12,4,2
76,地方競馬 日程,44800,460,2.29,-13.977,85,15,1,12,16,20,25,14,12
77,大工の源さん 韋駄天2,45000,450,2.27,-31.082,84,16,1,22,32,24,13,5,3
78,お金を稼ぐ 方法,44800,430,2.265,-0.017,41,59,10,23,22,23,14,5,3
79,keirin.jp,39400,430,2.362,-49.979,85,15,0,3,8,17,27,20,25
80,秋山直之,32900,430,2.505,95.428,81,19,1,10,23,29,23,7,7
81,ヴァルヴレイヴ スロット 天井,40400,420,2.286,-26.902,89,11,1,17,34,30,13,3,2
82,セブン銀行 カードローン,36100,420,2.412,1.86,53,47,0,15,24,26,21,9,5
83,後払い 審査なし,17000,420,3.166,0.468,69,31,1,17,32,25,15,5,5
84,チバリヨ2 朝一,31000,400,2.497,-28.49,92,8,0,20,33,30,12,3,2
85,借金減額制度 カラクリ,29600,400,2.582,1.183,62,38,0,16,22,23,22,12,5
86,ボートレース日和,22700,400,2.841,-34.49,91,9,2,22,26,23,17,6,4
87,pist6,22700,400,2.837,-36.145,81,19,0,13,27,26,20,8,6
88,ピスト6,20600,400,2.919,-22.754,79,21,1,12,27,30,19,7,4
89,借金を繰り返す人の心理,10900,400,3.572,-0.188,24,76,0,6,12,23,34,17,8
90,オス番長パチンコ,38800,390,2.243,85.185,88,12,1,15,37,31,11,3,2
91,ジャグラー 設定判別,34300,390,2.391,-19.41,85,15,4,25,23,23,17,5,3
92,自己破産 流れ,29400,390,2.576,0.973,43,57,0,8,14,19,26,20,13
93,個人再生 デメリット,14400,390,3.239,5.427,67,33,0,8,21,27,26,13,5
94,ブラックでも借りれる金融,22200,380,2.804,-8.53,63,37,0,17,24,26,20,9,4
95,借金,18600,380,3.007,5.373,58,42,3,23,20,20,16,9,9
96,バンクイック,31300,370,2.42,1.398,61,39,0,9,21,26,26,13,5
97,ボートレース投票,25700,370,2.653,-17.556,87,13,1,23,18,16,17,14,11
98,競艇日和,19800,370,2.894,-41.955,90,10,1,20,27,23,17,6,6
99,フクホー,18800,370,2.946,-0.893,67,33,0,15,24,25,22,9,5
100,闇金,15300,370,3.156,2.153,68,32,3,22,25,20,16,8,6
101,大山千広,31200,360,2.383,-21.947,88,12,1,10,23,27,22,9,8
102,ボーターズ,26500,360,2.603,-13.36,89,11,3,27,27,20,14,4,5
103,パチンコ 閉店,25800,360,2.561,-11.98,76,24,1,5,15,26,27,13,13
104,パチンコ依存症 治し方,5300,350,4.168,-0.609,45,55,2,11,15,18,31,15,8
105,競輪結果,31500,340,2.347,-12.055,82,18,1,4,10,17,24,19,25
106,競輪予想,18200,340,2.875,-13.514,85,15,0,10,18,23,23,13,13
107,守屋美穂,29800,330,2.34,-22.616,89,11,1,12,21,25,24,10,7
108,みんなの銀行 ローン 審査,19500,330,2.805,0.16,61,39,1,19,26,25,19,7,3
109,みんなの競輪,9400,330,3.515,-0.114,84,16,1,16,29,22,18,8,6
110,dmm競輪,8200,330,3.684,-13.825,88,12,0,21,34,23,14,4,4
111,沖ドキゴールド 有利区間天井,28900,320,2.348,-9.015,89,11,0,17,29,30,17,4,3
112,ダンベル何キロ持てる スマスロ,31400,310,2.246,60.681,91,9,1,20,35,38,3,2,1
113,緋弾のアリア パチンコ,30600,310,2.306,-75.557,88,12,1,27,38,21,8,3,2
114,競艇賞金ランキング,29200,310,2.292,-16.191,88,12,1,10,20,24,22,11,12
115,玉野競輪,22300,310,2.591,3.89,80,20,1,8,17,21,23,14,16
116,ラインポケットマネー,17600,310,2.837,2.903,65,35,1,15,28,27,18,7,4
117,セントラル 金融,15200,310,2.968,0.024,69,31,0,19,30,26,18,4,3
118,平塚競輪,30700,300,2.226,-47.913,79,21,0,6,14,20,26,17,17
119,自己破産 費用,22500,300,2.588,3.014,52,48,0,8,16,21,25,17,13
120,ダイレクトワン,17900,300,2.774,4.094,66,34,1,17,22,23,21,10,6
121,公営ギャンブル,16300,300,2.868,13.491,81,19,3,12,19,23,21,13,9
122,任意整理,14300,300,3.032,3.419,54,46,0,15,25,25,20,10,5
123,闇金融,12100,300,3.191,4.382,62,38,1,12,17,20,21,17,12
124,ティップスター,11200,300,3.231,6.166,74,26,2,14,28,29,18,6,3
125,楽天競輪,9400,300,3.413,-19.332,86,14,1,10,27,28,19,8,7
126,沖ドキブラック 光り方,27900,290,2.284,-3.452,86,14,0,17,26,30,20,5,2
127,個人再生とは,15700,290,2.933,1.523,22,78,1,9,16,24,27,15,8
128,kドリームス,12100,290,3.111,-19.674,84,16,0,9,22,26,21,11,11
129,リゼロ2,28700,280,2.292,-3.164,88,12,2,35,38,17,5,2,1
130,日直島田,27900,280,2.227,38.897,75,25,1,7,26,34,21,7,4
131,買い物依存症,26600,280,2.346,0.002,20,80,2,10,17,25,23,14,9
132,オッズパーク競馬,19100,280,2.648,-20.22,80,20,0,9,14,19,23,18,17
133,オンカジ,14000,280,2.99,3.31,73,27,8,19,26,22,13,6,6
134,依存症になりやすい人,8600,280,3.466,0.003,30,70,2,6,11,23,27,18,13
135,モンキーターン シナリオ,29600,270,2.227,28.052,91,9,0,32,38,20,7,2,1
136,ガロ新台,27000,270,2.242,-4.657,88,12,0,11,36,29,15,5,4
137,ミラクルジャグラー,26300,270,2.264,79.895,88,12,1,17,32,30,15,3,2
138,お金がない,24200,270,2.359,0.824,43,57,2,10,23,35,18,8,4
139,沖ドキゴールド 朝一,21700,270,2.461,-12.689,90,10,1,23,31,28,12,3,2
140,カードローン 審査 ゆるい,25300,260,2.323,0.894,57,43,1,18,27,25,17,8,4
141,競艇日程,24500,260,2.316,1.071,82,18,1,15,16,21,24,13,10
142,債務整理とは,23800,260,2.396,1.639,44,56,1,19,22,21,21,11,5
143,バンドルカード 現金引き出し,18400,260,2.628,-15.15,61,39,5,19,21,22,19,9,5
144,大村競艇ライブ,18000,260,2.591,-29.951,89,11,1,7,17,25,24,12,14
145,北井佑季,15700,260,2.738,39.576,87,13,1,10,22,25,24,10,8
146,クマホン キャンペーン,15000,260,2.796,-19.689,82,18,0,7,26,30,22,8,7
147,エイワ 金融,13700,260,2.927,1.036,62,38,1,17,22,20,20,11,9
148,久里浜医療センター,12700,260,3.014,6.674,36,64,1,6,9,19,27,20,18
149,優雅堂,12200,260,3.065,-17.63,84,16,3,31,29,19,9,4,5
150,からくり 天井,26500,250,2.229,-0.877,90,10,0,21,46,23,7,2,1
151,メルペイ 後払い,26300,250,2.242,11.567,49,51,7,15,21,24,19,9,5
152,からくりサーカス 天井,26100,250,2.239,-17.75,89,11,0,28,42,21,6,2,1
153,まどマギ パチンコ 先バレ,25400,250,2.296,-36.985,91,9,1,33,46,15,3,1,1
